Counter,Date/time,Location,mag_x,mag_y,mag_z,yaw,pitch,roll,gyro_x,gyro_y,gyro_z
2877,2023-05-04 06:26:42.719764,IERS2010 latitude -49.8860 N longitude 158.4904 E elevation 428287.6 m,36.836,13.447,-46.226,310.747,336.138,64.815,0.005,0.003,-0.001
2878,2023-05-04 06:26:45.813254,IERS2010 latitude -49.8298 N longitude 158.7735 E elevation 428267.5 m,37.029,13.266,-46.01,310.828,336.123,64.519,-0.0,0.003,-0.003
2879,2023-05-04 06:26:48.909740,IERS2010 latitude -49.7729 N longitude 159.0561 E elevation 428247.2 m,36.924,13.251,-45.874,310.809,336.161,64.76,-0.003,0.002,-0.003
2880,2023-05-04 06:26:52.013227,IERS2010 latitude -49.7151 N longitude 159.3383 E elevation 428226.6 m,36.939,13.612,-46.191,310.542,335.777,65.316,-0.001,0.001,0.001
2881,2023-05-04 06:26:55.106305,IERS2010 latitude -49.6564 N longitude 159.6206 E elevation 428205.7 m,36.986,13.824,-46.093,310.789,335.637,65.378,0.002,0.001,-0.0
2882,2023-05-04 06:26:58.204730,IERS2010 latitude -49.5973 N longitude 159.9009 E elevation 428184.6 m,36.944,13.778,-46.052,310.595,335.928,65.448,0.001,-0.0,-0.0
2883,2023-05-04 06:27:01.304796,IERS2010 latitude -49.5373 N longitude 160.1809 E elevation 428163.2 m,36.765,13.639,-45.847,310.536,335.668,65.072,0.007,-0.0,-0.001
2884,2023-05-04 06:27:04.408253,IERS2010 latitude -49.4764 N longitude 160.4606 E elevation 428141.5 m,36.871,13.806,-45.701,310.643,335.417,64.809,0.003,0.003,-0.001
2885,2023-05-04 06:27:07.505397,IERS2010 latitude -49.4148 N longitude 160.7399 E elevation 428119.5 m,36.982,14.094,-45.288,310.31,335.537,65.493,0.002,0.003,0.001
2886,2023-05-04 06:27:10.601071,IERS2010 latitude -49.3526 N longitude 161.0179 E elevation 428097.3 m,37.029,14.256,-45.241,310.697,335.555,65.417,0.004,0.002,-0.0
2887,2023-05-04 06:27:13.697007,IERS2010 latitude -49.2896 N longitude 161.2949 E elevation 428074.9 m,37.005,14.471,-45.39,310.861,335.439,65.924,0.003,-0.0,0.002
2888,2023-05-04 06:27:16.790709,IERS2010 latitude -49.2260 N longitude 161.5713 E elevation 428052.2 m,36.983,14.676,-45.645,310.948,335.627,66.214,0.001,0.003,-0.001
2889,2023-05-04 06:27:19.879698,IERS2010 latitude -49.1617 N longitude 161.8463 E elevation 428029.3 m,36.946,14.972,-45.591,310.902,335.746,66.12,0.002,0.004,-0.0
2890,2023-05-04 06:27:22.970239,IERS2010 latitude -49.0967 N longitude 162.1207 E elevation 428006.1 m,36.882,15.235,-45.451,310.752,335.758,66.498,0.002,0.003,-0.0
2891,2023-05-04 06:27:26.060032,IERS2010 latitude -49.0310 N longitude 162.3946 E elevation 427982.6 m,37.048,14.979,-45.767,310.498,335.004,66.568,0.004,0.002,0.001
2892,2023-05-04 06:27:29.154144,IERS2010 latitude -48.9647 N longitude 162.6670 E elevation 427959.0 m,37.175,14.937,-45.775,310.468,335.014,66.346,0.002,-0.0,-0.0
2893,2023-05-04 06:27:32.250869,IERS2010 latitude -48.8974 N longitude 162.9397 E elevation 427935.0 m,37.287,15.043,-45.525,310.859,334.938,65.96,0.002,0.001,-0.002
2894,2023-05-04 06:27:35.350862,IERS2010 latitude -48.8295 N longitude 163.2116 E elevation 427910.8 m,37.279,15.255,-45.415,311.067,335.17,65.455,0.001,0.002,-0.002
2895,2023-05-04 06:27:38.451703,IERS2010 latitude -48.7608 N longitude 163.4828 E elevation 427886.3 m,37.348,15.258,-45.451,311.332,335.285,65.621,0.003,0.001,-0.003
2896,2023-05-04 06:27:41.541269,IERS2010 latitude -48.6913 N longitude 163.7536 E elevation 427861.5 m,36.923,15.511,-45.477,311.184,335.198,65.744,-0.001,0.003,-0.001
2897,2023-05-04 06:27:44.641704,IERS2010 latitude -48.6214 N longitude 164.0226 E elevation 427836.6 m,36.78,15.654,-45.415,311.274,335.422,65.886,0.001,0.0,-0.001
2898,2023-05-04 06:27:47.738568,IERS2010 latitude -48.5506 N longitude 164.2917 E elevation 427811.3 m,36.859,15.94,-45.248,311.167,335.533,65.9,0.002,0.002,-0.0
2899,2023-05-04 06:27:50.842105,IERS2010 latitude -48.4792 N longitude 164.5595 E elevation 427785.8 m,36.984,15.903,-45.316,311.301,335.676,65.638,0.0,0.001,-0.001
2900,2023-05-04 06:27:53.945546,IERS2010 latitude -48.4069 N longitude 164.8275 E elevation 427760.0 m,37.139,15.246,-45.492,310.815,335.488,66.106,0.001,0.002,-0.0
2901,2023-05-04 06:27:57.046074,IERS2010 latitude -48.3339 N longitude 165.0946 E elevation 427734.0 m,37.373,15.473,-45.556,310.565,335.62,66.5,0.004,0.001,0.001
2902,2023-05-04 06:28:00.145483,IERS2010 latitude -48.2604 N longitude 165.3604 E elevation 427707.7 m,37.318,15.62,-45.471,310.913,335.939,66.768,-0.001,0.003,-0.001
2903,2023-05-04 06:28:03.245036,IERS2010 latitude -48.1862 N longitude 165.6253 E elevation 427681.3 m,37.34,15.96,-45.055,310.98,336.12,66.373,-0.0,0.001,0.003
2904,2023-05-04 06:28:06.343998,IERS2010 latitude -48.1113 N longitude 165.8896 E elevation 427654.5 m,37.413,16.155,-45.073,310.818,336.283,66.503,0.002,0.003,0.001
2905,2023-05-04 06:28:09.450623,IERS2010 latitude -48.0357 N longitude 166.1532 E elevation 427627.5 m,37.263,16.224,-44.852,310.572,336.387,66.376,0.0,0.002,-0.001
2906,2023-05-04 06:28:12.543458,IERS2010 latitude -47.9594 N longitude 166.4162 E elevation 427600.3 m,37.335,16.181,-44.741,310.354,336.306,66.204,0.003,0.002,-0.001
2907,2023-05-04 06:28:15.639796,IERS2010 latitude -47.8827 N longitude 166.6775 E elevation 427572.9 m,37.146,16.288,-44.683,310.538,336.239,66.015,0.003,0.001,0.0
2908,2023-05-04 06:28:18.735803,IERS2010 latitude -47.8052 N longitude 166.9381 E elevation 427545.2 m,37.207,16.428,-44.286,310.456,336.233,66.384,-0.001,-0.001,-0.003
2909,2023-05-04 06:28:21.835358,IERS2010 latitude -47.7271 N longitude 167.1981 E elevation 427517.3 m,37.178,16.634,-44.612,310.342,336.026,66.12,0.0,0.0,-0.002
2910,2023-05-04 06:28:24.933590,IERS2010 latitude -47.6483 N longitude 167.4574 E elevation 427489.2 m,37.183,16.152,-44.789,309.828,335.823,66.23,0.002,0.001,-0.003
2911,2023-05-04 06:28:28.038834,IERS2010 latitude -47.5688 N longitude 167.7160 E elevation 427460.8 m,37.133,16.204,-44.727,309.479,335.939,66.373,0.003,0.003,0.0
2912,2023-05-04 06:28:31.133918,IERS2010 latitude -47.4886 N longitude 167.9740 E elevation 427432.1 m,37.123,16.423,-44.779,309.479,336.257,66.243,0.002,-0.001,-0.001
2913,2023-05-04 06:28:34.230377,IERS2010 latitude -47.4079 N longitude 168.2307 E elevation 427403.3 m,37.13,16.719,-44.827,309.682,336.298,65.939,0.002,-0.001,-0.0
2914,2023-05-04 06:28:37.318002,IERS2010 latitude -47.3268 N longitude 168.4860 E elevation 427374.3 m,37.362,16.982,-44.622,309.8,336.123,65.887,0.002,-0.0,0.0
2915,2023-05-04 06:28:40.414691,IERS2010 latitude -47.2450 N longitude 168.7406 E elevation 427345.0 m,37.317,17.206,-44.386,309.728,336.362,65.397,-0.002,0.0,-0.001
2916,2023-05-04 06:28:43.515637,IERS2010 latitude -47.1624 N longitude 168.9949 E elevation 427315.5 m,37.201,17.286,-44.105,309.988,336.096,65.643,-0.0,0.002,-0.0
2917,2023-05-04 06:28:46.608042,IERS2010 latitude -47.0791 N longitude 169.2486 E elevation 427285.7 m,37.006,17.394,-43.998,309.806,335.848,65.514,0.002,0.002,-0.0
2918,2023-05-04 06:28:49.703370,IERS2010 latitude -46.9955 N longitude 169.5005 E elevation 427255.8 m,37.127,17.325,-44.066,309.93,336.112,65.076,0.003,0.002,-0.001
2919,2023-05-04 06:28:52.798171,IERS2010 latitude -46.9112 N longitude 169.7521 E elevation 427225.7 m,37.122,17.305,-43.857,309.957,336.253,65.492,0.002,0.005,-0.003
2920,2023-05-04 06:28:55.890953,IERS2010 latitude -46.8261 N longitude 170.0032 E elevation 427195.2 m,37.471,17.188,-43.721,309.569,336.331,65.863,0.002,0.001,-0.001
2921,2023-05-04 06:28:58.988524,IERS2010 latitude -46.7406 N longitude 170.2529 E elevation 427164.7 m,37.465,17.279,-43.658,309.429,336.324,65.943,-0.0,0.001,-0.003
2922,2023-05-04 06:29:02.066442,IERS2010 latitude -46.6544 N longitude 170.5018 E elevation 427133.8 m,37.369,17.453,-43.751,309.392,336.261,66.426,-0.0,0.003,0.002
2923,2023-05-04 06:29:05.164919,IERS2010 latitude -46.5680 N longitude 170.7491 E elevation 427102.9 m,37.171,17.962,-43.721,309.674,336.491,66.419,-0.0,-0.0,-0.0
2924,2023-05-04 06:29:08.260660,IERS2010 latitude -46.4806 N longitude 170.9967 E elevation 427071.6 m,37.208,18.031,-43.726,309.665,336.744,66.777,0.0,-0.0,0.001
2925,2023-05-04 06:29:11.366582,IERS2010 latitude -46.3926 N longitude 171.2433 E elevation 427040.1 m,37.122,18.158,-43.645,309.863,336.633,66.963,0.003,0.002,-0.002
2926,2023-05-04 06:29:14.456842,IERS2010 latitude -46.3037 N longitude 171.4901 E elevation 427008.3 m,37.134,18.08,-43.964,309.835,336.76,67.091,0.003,0.003,-0.001
2927,2023-05-04 06:29:17.563713,IERS2010 latitude -46.2147 N longitude 171.7345 E elevation 426976.5 m,37.117,18.322,-44.092,309.688,336.764,67.002,0.0,0.002,0.0
2928,2023-05-04 06:29:20.665628,IERS2010 latitude -46.1246 N longitude 171.9796 E elevation 426944.2 m,37.142,18.2,-43.98,309.32,336.241,66.598,-0.001,0.001,0.002
2929,2023-05-04 06:29:23.763740,IERS2010 latitude -46.0341 N longitude 172.2233 E elevation 426911.8 m,37.024,18.045,-43.889,309.387,336.01,67.014,0.003,0.001,-0.0
2930,2023-05-04 06:29:26.856246,IERS2010 latitude -45.9432 N longitude 172.4658 E elevation 426879.3 m,37.028,18.374,-43.867,309.417,336.036,67.072,0.0,0.001,0.001
2931,2023-05-04 06:29:29.955857,IERS2010 latitude -45.8517 N longitude 172.7075 E elevation 426846.5 m,37.288,18.847,-43.531,309.366,336.201,67.389,0.001,0.004,0.001
2932,2023-05-04 06:29:33.048635,IERS2010 latitude -45.7595 N longitude 172.9487 E elevation 426813.5 m,37.164,18.638,-43.477,309.204,335.952,67.762,-0.001,-0.001,-0.002
2933,2023-05-04 06:29:36.144555,IERS2010 latitude -45.6671 N longitude 173.1882 E elevation 426780.5 m,37.152,18.456,-43.287,309.392,336.026,68.061,0.003,-0.001,-0.001
2934,2023-05-04 06:29:39.243848,IERS2010 latitude -45.5740 N longitude 173.4273 E elevation 426747.1 m,37.176,18.574,-43.006,309.476,336.396,67.981,0.003,0.0,0.001
2935,2023-05-04 06:29:42.342507,IERS2010 latitude -45.4801 N longitude 173.6660 E elevation 426713.5 m,37.382,18.871,-43.284,309.407,336.593,68.334,0.003,-0.001,0.0
2936,2023-05-04 06:29:45.441785,IERS2010 latitude -45.3858 N longitude 173.9037 E elevation 426679.7 m,37.333,19.202,-43.324,309.376,336.645,67.659,0.005,0.001,-0.001
2937,2023-05-04 06:29:48.539319,IERS2010 latitude -45.2909 N longitude 174.1406 E elevation 426645.7 m,37.173,19.381,-43.108,309.565,336.44,67.42,0.003,0.001,-0.002
2938,2023-05-04 06:29:51.635753,IERS2010 latitude -45.1955 N longitude 174.3764 E elevation 426611.6 m,37.351,19.116,-42.941,309.264,336.509,67.466,0.003,0.002,0.0
2939,2023-05-04 06:29:54.726897,IERS2010 latitude -45.0996 N longitude 174.6115 E elevation 426577.2 m,37.307,19.07,-42.525,309.521,336.42,67.646,-0.002,0.001,-0.001
2940,2023-05-04 06:29:57.820864,IERS2010 latitude -45.0032 N longitude 174.8454 E elevation 426542.7 m,37.246,19.14,-42.62,309.423,336.56,67.551,0.002,-0.0,-0.0
2941,2023-05-04 06:30:00.917599,IERS2010 latitude -44.9063 N longitude 175.0785 E elevation 426508.0 m,37.138,19.174,-42.559,309.504,336.272,67.612,0.003,-0.001,0.001
2942,2023-05-04 06:30:04.012997,IERS2010 latitude -44.8089 N longitude 175.3109 E elevation 426473.1 m,37.181,19.983,-42.728,309.289,336.344,67.109,0.002,0.002,-0.001
2943,2023-05-04 06:30:07.111689,IERS2010 latitude -44.7108 N longitude 175.5427 E elevation 426438.0 m,36.905,19.896,-42.693,309.105,336.47,67.075,0.003,0.001,-0.0
2944,2023-05-04 06:30:10.216575,IERS2010 latitude -44.6121 N longitude 175.7740 E elevation 426402.6 m,37.256,19.893,-42.606,309.188,336.555,66.748,0.002,0.002,-0.0
2945,2023-05-04 06:30:13.310856,IERS2010 latitude -44.5129 N longitude 176.0042 E elevation 426367.1 m,37.284,19.92,-42.82,309.403,336.486,66.66,0.001,0.002,-0.0
2946,2023-05-04 06:30:16.404990,IERS2010 latitude -44.4133 N longitude 176.2336 E elevation 426331.4 m,37.301,19.917,-42.439,309.693,336.382,66.607,0.002,-0.001,-0.001
2947,2023-05-04 06:30:19.493525,IERS2010 latitude -44.3133 N longitude 176.4616 E elevation 426295.6 m,37.184,19.674,-42.741,309.622,336.47,66.622,0.001,0.001,0.002
2948,2023-05-04 06:30:22.596607,IERS2010 latitude -44.2128 N longitude 176.6888 E elevation 426259.6 m,37.394,19.855,-42.66,309.718,336.268,66.636,0.0,0.002,-0.0
2949,2023-05-04 06:30:25.695380,IERS2010 latitude -44.1114 N longitude 176.9162 E elevation 426223.3 m,37.289,20.059,-42.708,309.739,335.989,66.942,0.002,0.001,0.001
2950,2023-05-04 06:30:28.787842,IERS2010 latitude -44.0098 N longitude 177.1422 E elevation 426186.9 m,37.261,20.159,-42.771,309.967,336.193,66.984,0.004,0.002,-0.003
2951,2023-05-04 06:30:31.888221,IERS2010 latitude -43.9077 N longitude 177.3674 E elevation 426150.4 m,37.428,20.131,-42.387,310.438,336.315,66.036,0.001,0.002,-0.0
2952,2023-05-04 06:30:34.987635,IERS2010 latitude -43.8049 N longitude 177.5919 E elevation 426113.6 m,37.373,20.216,-42.198,310.214,336.381,66.063,-0.001,0.003,-0.001
2953,2023-05-04 06:30:38.083312,IERS2010 latitude -43.7017 N longitude 177.8157 E elevation 426076.7 m,37.221,20.318,-42.159,310.448,336.396,65.874,0.003,0.0,-0.002
2954,2023-05-04 06:30:41.180070,IERS2010 latitude -43.5981 N longitude 178.0383 E elevation 426039.6 m,37.213,20.515,-42.119,310.406,336.714,66.229,0.001,0.001,-0.003
2955,2023-05-04 06:30:44.274238,IERS2010 latitude -43.4940 N longitude 178.2602 E elevation 426002.3 m,37.327,20.689,-42.062,310.325,336.591,65.872,0.002,0.001,-0.0
2956,2023-05-04 06:30:47.368234,IERS2010 latitude -43.3895 N longitude 178.4812 E elevation 425964.9 m,37.255,20.967,-42.415,310.18,336.626,66.182,0.003,0.004,-0.002
2957,2023-05-04 06:30:50.472556,IERS2010 latitude -43.2846 N longitude 178.7013 E elevation 425927.4 m,37.378,20.892,-42.431,310.319,336.628,65.593,0.005,0.0,-0.001
2958,2023-05-04 06:30:53.564573,IERS2010 latitude -43.1787 N longitude 178.9215 E elevation 425889.5 m,37.274,20.898,-41.992,310.565,336.739,65.353,0.001,0.001,-0.001
2959,2023-05-04 06:30:56.668214,IERS2010 latitude -43.0729 N longitude 179.1398 E elevation 425851.7 m,37.335,20.957,-41.822,310.622,337.144,65.447,0.003,0.003,-0.002
2960,2023-05-04 06:30:59.769084,IERS2010 latitude -42.9661 N longitude 179.3583 E elevation 425813.5 m,37.388,21.086,-41.975,310.156,337.203,65.533,0.003,0.0,0.001
2961,2023-05-04 06:31:02.865931,IERS2010 latitude -42.8590 N longitude 179.5758 E elevation 425775.2 m,37.497,20.988,-41.735,310.343,336.914,66.034,0.003,0.001,-0.001
2962,2023-05-04 06:31:05.960127,IERS2010 latitude -42.7516 N longitude 179.7920 E elevation 425736.8 m,37.567,20.9,-41.632,310.419,336.654,66.016,0.005,0.003,-0.0
2963,2023-05-04 06:31:09.059371,IERS2010 latitude -42.6438 N longitude -179.9926 E elevation 425698.3 m,37.487,21.08,-41.775,310.085,336.696,65.975,0.002,-0.0,-0.0
2964,2023-05-04 06:31:12.159530,IERS2010 latitude -42.5354 N longitude -179.7776 E elevation 425659.6 m,37.337,21.2,-41.613,309.609,336.701,65.93,-0.0,0.002,0.001
2965,2023-05-04 06:31:15.262506,IERS2010 latitude -42.4264 N longitude -179.5633 E elevation 425620.7 m,37.293,21.427,-41.431,309.393,336.754,65.477,0.0,0.001,-0.0
2966,2023-05-04 06:31:18.362233,IERS2010 latitude -42.3170 N longitude -179.3497 E elevation 425581.6 m,37.302,21.487,-41.23,309.179,336.709,65.027,0.001,0.002,-0.0
2967,2023-05-04 06:31:21.452801,IERS2010 latitude -42.2073 N longitude -179.1372 E elevation 425542.4 m,37.09,21.705,-41.276,309.161,336.926,64.951,0.005,0.001,-0.002
2968,2023-05-04 06:31:24.544894,IERS2010 latitude -42.0973 N longitude -178.9258 E elevation 425503.1 m,36.907,21.775,-41.413,309.109,336.601,64.564,-0.001,-0.0,-0.001
2969,2023-05-04 06:31:27.643037,IERS2010 latitude -41.9869 N longitude -178.7154 E elevation 425463.8 m,36.893,21.775,-41.472,309.032,336.338,64.468,-0.001,0.001,-0.002
2970,2023-05-04 06:31:30.740212,IERS2010 latitude -41.8758 N longitude -178.5051 E elevation 425424.1 m,37.107,21.537,-41.266,308.83,336.912,65.199,-0.0,0.0,0.001
2971,2023-05-04 06:31:33.833820,IERS2010 latitude -41.7643 N longitude -178.2957 E elevation 425384.4 m,37.235,21.542,-40.787,308.688,336.714,65.151,0.003,0.002,-0.002
2972,2023-05-04 06:31:36.937503,IERS2010 latitude -41.6526 N longitude -178.0873 E elevation 425344.6 m,37.5,21.488,-40.885,308.566,336.594,64.919,-0.001,0.0,-0.001
2973,2023-05-04 06:31:40.032415,IERS2010 latitude -41.5401 N longitude -177.8791 E elevation 425304.5 m,37.276,21.504,-40.874,308.749,336.492,64.645,0.003,-0.001,-0.0
2974,2023-05-04 06:31:43.121319,IERS2010 latitude -41.4275 N longitude -177.6724 E elevation 425264.4 m,37.208,21.768,-40.772,308.733,336.693,65.247,0.002,0.002,-0.001
2975,2023-05-04 06:31:46.213988,IERS2010 latitude -41.3147 N longitude -177.4667 E elevation 425224.2 m,37.105,21.72,-40.625,308.305,336.085,65.867,-0.001,0.001,0.001
2976,2023-05-04 06:31:49.310616,IERS2010 latitude -41.2011 N longitude -177.2611 E elevation 425183.8 m,37.097,21.778,-40.453,308.02,336.268,65.894,0.001,0.0,0.001
2977,2023-05-04 06:31:52.412145,IERS2010 latitude -41.0872 N longitude -177.0565 E elevation 425143.2 m,37.014,22.005,-40.366,307.575,336.261,65.855,0.002,0.0,0.0
2978,2023-05-04 06:31:55.510179,IERS2010 latitude -40.9726 N longitude -176.8521 E elevation 425102.5 m,37.15,22.059,-40.211,307.479,336.798,65.559,0.001,0.001,-0.0
2979,2023-05-04 06:31:58.608086,IERS2010 latitude -40.8577 N longitude -176.6486 E elevation 425061.6 m,37.136,22.095,-39.936,307.397,336.868,65.542,0.002,0.003,-0.003
2980,2023-05-04 06:32:01.704602,IERS2010 latitude -40.7424 N longitude -176.4460 E elevation 425020.7 m,37.137,22.043,-39.981,307.497,336.839,65.274,0.001,0.002,-0.002
2981,2023-05-04 06:32:04.807881,IERS2010 latitude -40.6268 N longitude -176.2442 E elevation 424979.6 m,36.986,22.045,-40.214,307.6,336.831,65.179,0.001,0.0,0.001
2982,2023-05-04 06:32:07.910097,IERS2010 latitude -40.5106 N longitude -176.0428 E elevation 424938.4 m,36.815,22.278,-40.245,307.634,337.069,64.984,0.001,0.001,0.001
2983,2023-05-04 06:32:11.004089,IERS2010 latitude -40.3940 N longitude -175.8422 E elevation 424897.0 m,36.779,22.423,-40.189,307.455,337.158,64.869,0.001,0.002,-0.001
2984,2023-05-04 06:32:14.102058,IERS2010 latitude -40.2773 N longitude -175.6428 E elevation 424855.6 m,36.985,22.862,-40.176,307.568,336.902,64.407,0.004,0.002,-0.001
2985,2023-05-04 06:32:17.198999,IERS2010 latitude -40.1600 N longitude -175.4437 E elevation 424814.1 m,37.191,22.909,-40.161,307.589,336.785,64.428,0.001,-0.001,-0.0
2986,2023-05-04 06:32:20.294144,IERS2010 latitude -40.0425 N longitude -175.2458 E elevation 424772.4 m,37.166,22.132,-40.28,307.682,336.865,64.409,0.003,0.001,-0.001
2987,2023-05-04 06:32:23.399673,IERS2010 latitude -39.9246 N longitude -175.0484 E elevation 424730.7 m,37.102,22.434,-40.079,308.047,336.691,64.23,0.003,0.001,-0.001
2988,2023-05-04 06:32:26.502743,IERS2010 latitude -39.8059 N longitude -174.8511 E elevation 424688.7 m,37.07,22.582,-39.909,307.638,336.657,64.502,0.001,0.0,-0.0
2989,2023-05-04 06:32:29.602594,IERS2010 latitude -39.6869 N longitude -174.6547 E elevation 424646.6 m,36.945,22.98,-39.805,307.467,336.405,64.572,0.002,0.0,-0.001
2990,2023-05-04 06:32:32.696345,IERS2010 latitude -39.5677 N longitude -174.4593 E elevation 424604.5 m,37.146,23.193,-40.031,307.674,336.591,64.268,0.005,0.001,-0.002
2991,2023-05-04 06:32:35.791505,IERS2010 latitude -39.4482 N longitude -174.2648 E elevation 424562.3 m,37.252,23.496,-39.896,307.53,336.5,64.512,-0.001,0.0,-0.0
2992,2023-05-04 06:32:38.884897,IERS2010 latitude -39.3285 N longitude -174.0712 E elevation 424520.0 m,37.153,23.452,-39.625,307.406,335.871,64.383,0.001,0.002,-0.003
2993,2023-05-04 06:32:41.980601,IERS2010 latitude -39.2084 N longitude -173.8782 E elevation 424477.6 m,37.233,23.279,-39.606,307.437,335.669,64.634,0.005,0.002,0.002
2994,2023-05-04 06:32:45.083770,IERS2010 latitude -39.0879 N longitude -173.6860 E elevation 424435.2 m,37.146,23.434,-39.402,307.369,335.472,64.812,-0.001,0.001,-0.002
2995,2023-05-04 06:32:48.178244,IERS2010 latitude -38.9668 N longitude -173.4940 E elevation 424392.5 m,37.075,23.483,-39.572,307.289,335.373,64.886,0.002,0.001,-0.0
2996,2023-05-04 06:32:51.272797,IERS2010 latitude -38.8454 N longitude -173.3029 E elevation 424349.8 m,37.097,23.833,-39.357,307.351,335.268,64.827,0.002,0.0,-0.002
2997,2023-05-04 06:32:54.369399,IERS2010 latitude -38.7239 N longitude -173.1127 E elevation 424307.0 m,37.145,24.073,-39.177,306.928,335.475,65.088,0.0,-0.001,0.001
2998,2023-05-04 06:32:57.472898,IERS2010 latitude -38.6019 N longitude -172.9231 E elevation 424264.2 m,37.116,24.333,-39.022,306.808,335.236,64.725,-0.001,-0.001,-0.001
2999,2023-05-04 06:33:00.573898,IERS2010 latitude -38.4792 N longitude -172.7336 E elevation 424221.0 m,37.035,24.557,-39.149,307.057,334.98,64.633,-0.001,0.002,-0.0
3000,2023-05-04 06:33:03.668230,IERS2010 latitude -38.3563 N longitude -172.5451 E elevation 424177.9 m,37.336,24.198,-38.838,307.317,334.766,64.046,-0.002,0.004,-0.0
